candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_1186,True,content_popularity_blend,10,2,True
newcand_1187,True,content_popularity_blend,10,2,True
newcand_1188,True,content_popularity_blend,10,5,True
newcand_1189,True,content_popularity_blend,10,5,True
newcand_1190,True,content_popularity_blend,10,2,True
newcand_1191,True,content_popularity_blend,10,5,True
newcand_1192,True,content_popularity_blend,10,3,True
newcand_1193,True,content_popularity_blend,10,3,True
newcand_1194,True,content_popularity_blend,10,3,True
newcand_1195,True,content_popularity_blend,10,2,True
newcand_1196,True,content_popularity_blend,10,1,True
newcand_1197,True,content_popularity_blend,10,2,True
newcand_1198,True,content_popularity_blend,10,2,True
newcand_1199,True,content_popularity_blend,10,3,True
newcand_1200,True,content_popularity_blend,10,0,False
newcand_1201,True,content_popularity_blend,10,4,True
newcand_1202,True,content_popularity_blend,10,4,True
newcand_1203,True,content_popularity_blend,10,1,True
newcand_1204,True,content_popularity_blend,10,2,True
newcand_1205,True,content_popularity_blend,10,1,True
newcand_1206,False,popularity_fallback_no_skills,10,0,False
newcand_1207,True,content_popularity_blend,10,2,True
newcand_1208,True,content_popularity_blend,10,4,True
newcand_1209,True,content_popularity_blend,10,0,False
newcand_1210,True,content_popularity_blend,10,1,True
newcand_1211,True,content_popularity_blend,10,4,True
newcand_1212,False,popularity_fallback_no_skills,10,0,False
newcand_1213,True,content_popularity_blend,10,0,False
newcand_1214,True,content_popularity_blend,10,2,True
newcand_1215,True,content_popularity_blend,10,3,True
newcand_1216,True,content_popularity_blend,10,3,True
newcand_1217,True,content_popularity_blend,10,4,True
newcand_1218,True,content_popularity_blend,10,1,True
newcand_1219,True,content_popularity_blend,10,2,True
newcand_1220,True,content_popularity_blend,10,1,True
newcand_1221,True,content_popularity_blend,10,1,True
newcand_1222,True,content_popularity_blend,10,2,True
newcand_1223,True,content_popularity_blend,10,2,True
newcand_1224,True,content_popularity_blend,10,3,True
newcand_1225,True,content_popularity_blend,10,2,True
newcand_1226,True,content_popularity_blend,10,4,True
newcand_1227,True,content_popularity_blend,10,5,True
newcand_1228,True,content_popularity_blend,10,3,True
newcand_1229,True,content_popularity_blend,10,3,True
newcand_1230,True,content_popularity_blend,10,0,False
newcand_1231,True,content_popularity_blend,10,6,True
newcand_1232,True,content_popularity_blend,10,1,True
newcand_1233,True,content_popularity_blend,10,2,True
newcand_1234,True,content_popularity_blend,10,3,True
newcand_1235,True,content_popularity_blend,10,3,True
newcand_1236,True,content_popularity_blend,10,1,True
newcand_1237,True,content_popularity_blend,10,2,True
newcand_1238,True,content_popularity_blend,10,0,False
newcand_1239,True,content_popularity_blend,10,1,True
newcand_1240,True,content_popularity_blend,10,6,True
newcand_1241,True,content_popularity_blend,10,3,True
newcand_1242,True,content_popularity_blend,10,5,True
newcand_1243,True,content_popularity_blend,10,5,True
newcand_1244,True,content_popularity_blend,10,0,False
newcand_1245,True,content_popularity_blend,10,2,True
newcand_1246,True,content_popularity_blend,10,2,True
newcand_1247,True,content_popularity_blend,10,5,True
newcand_1248,False,popularity_fallback_no_skills,10,0,False
newcand_1249,True,content_popularity_blend,10,0,False
newcand_1250,True,content_popularity_blend,10,0,False
newcand_1251,True,content_popularity_blend,10,0,False
newcand_1252,True,content_popularity_blend,10,3,True
newcand_1253,True,content_popularity_blend,10,4,True
newcand_1254,True,content_popularity_blend,10,2,True
newcand_1255,True,content_popularity_blend,10,4,True
newcand_1256,True,content_popularity_blend,10,2,True
newcand_1257,True,content_popularity_blend,10,0,False
newcand_1258,True,content_popularity_blend,10,4,True
newcand_1259,True,content_popularity_blend,10,1,True
newcand_1260,True,content_popularity_blend,10,2,True
newcand_1261,True,content_popularity_blend,10,3,True
newcand_1262,True,content_popularity_blend,10,2,True
newcand_1263,False,popularity_fallback_no_skills,10,0,False
newcand_1264,True,content_popularity_blend,10,3,True
newcand_1265,True,content_popularity_blend,10,4,True
newcand_1266,True,content_popularity_blend,10,3,True
newcand_1267,True,content_popularity_blend,10,2,True
newcand_1268,True,content_popularity_blend,10,3,True
newcand_1269,True,content_popularity_blend,10,2,True
newcand_1270,True,content_popularity_blend,10,5,True
newcand_1271,True,content_popularity_blend,10,2,True
newcand_1272,True,content_popularity_blend,10,3,True
newcand_1273,True,content_popularity_blend,10,2,True
newcand_1274,True,content_popularity_blend,10,2,True
newcand_1275,True,content_popularity_blend,10,3,True
newcand_1276,False,popularity_fallback_no_skills,10,1,True
newcand_1277,True,content_popularity_blend,10,3,True
newcand_1278,True,content_popularity_blend,10,3,True
newcand_1279,False,popularity_fallback_no_skills,10,0,False
newcand_1280,True,content_popularity_blend,10,2,True
newcand_1281,True,content_popularity_blend,10,3,True
newcand_1282,True,content_popularity_blend,10,2,True
newcand_1283,True,content_popularity_blend,10,2,True
newcand_1284,True,content_popularity_blend,10,5,True
newcand_1285,True,content_popularity_blend,10,3,True
newcand_1286,True,content_popularity_blend,10,2,True
newcand_1287,True,content_popularity_blend,10,4,True
newcand_1288,True,content_popularity_blend,10,4,True
newcand_1289,False,popularity_fallback_no_skills,10,0,False
newcand_1290,True,content_popularity_blend,10,5,True
newcand_1291,True,content_popularity_blend,10,0,False
newcand_1292,True,content_popularity_blend,10,2,True
newcand_1293,True,content_popularity_blend,10,2,True
newcand_1294,True,content_popularity_blend,10,2,True
newcand_1295,True,content_popularity_blend,10,2,True
newcand_1296,True,content_popularity_blend,10,2,True
newcand_1297,True,content_popularity_blend,10,3,True
newcand_1298,True,content_popularity_blend,10,1,True
newcand_1299,True,content_popularity_blend,10,2,True
newcand_1300,True,content_popularity_blend,10,4,True
newcand_1301,True,content_popularity_blend,10,1,True
newcand_1302,False,popularity_fallback_no_skills,10,0,False
newcand_1303,True,content_popularity_blend,10,1,True
newcand_1304,True,content_popularity_blend,10,2,True
newcand_1305,True,content_popularity_blend,10,0,False
newcand_1306,False,popularity_fallback_no_skills,10,0,False
newcand_1307,True,content_popularity_blend,10,0,False
newcand_1308,True,content_popularity_blend,10,4,True
newcand_1309,False,popularity_fallback_no_skills,10,0,False
newcand_1310,False,popularity_fallback_no_skills,10,0,False
newcand_1311,True,content_popularity_blend,10,2,True
newcand_1312,True,content_popularity_blend,10,3,True
newcand_1313,True,content_popularity_blend,10,2,True
newcand_1314,True,content_popularity_blend,10,4,True
newcand_1315,True,content_popularity_blend,10,4,True
newcand_1316,True,content_popularity_blend,10,1,True
newcand_1317,True,content_popularity_blend,10,2,True
newcand_1318,True,content_popularity_blend,10,4,True
newcand_1319,True,content_popularity_blend,10,4,True
newcand_1320,True,content_popularity_blend,10,2,True
newcand_1321,True,content_popularity_blend,10,2,True
newcand_1322,True,content_popularity_blend,10,0,False
newcand_1323,True,content_popularity_blend,10,2,True
newcand_1324,True,content_popularity_blend,10,2,True
newcand_1325,True,content_popularity_blend,10,1,True
newcand_1326,True,content_popularity_blend,10,1,True
newcand_1327,True,content_popularity_blend,10,4,True
newcand_1328,True,content_popularity_blend,10,5,True
newcand_1329,True,content_popularity_blend,10,3,True
newcand_1330,True,content_popularity_blend,10,2,True
newcand_1331,True,content_popularity_blend,10,3,True
newcand_1332,True,content_popularity_blend,10,1,True
newcand_1333,True,content_popularity_blend,10,1,True
newcand_1334,True,content_popularity_blend,10,1,True
newcand_1335,True,content_popularity_blend,10,2,True
newcand_1336,True,content_popularity_blend,10,1,True
newcand_1337,True,content_popularity_blend,10,2,True
newcand_1338,True,content_popularity_blend,10,5,True
newcand_1339,True,content_popularity_blend,10,3,True
newcand_1340,True,content_popularity_blend,10,2,True
newcand_1341,True,content_popularity_blend,10,2,True
newcand_1342,True,content_popularity_blend,10,3,True
newcand_1343,True,content_popularity_blend,10,3,True
newcand_1344,True,content_popularity_blend,10,2,True
newcand_1345,True,content_popularity_blend,10,5,True
newcand_1346,True,content_popularity_blend,10,4,True
newcand_1347,True,content_popularity_blend,10,2,True
newcand_1348,True,content_popularity_blend,10,1,True
newcand_1349,True,content_popularity_blend,10,1,True
newcand_1350,True,content_popularity_blend,10,3,True
newcand_1351,True,content_popularity_blend,10,4,True
newcand_1352,True,content_popularity_blend,10,4,True
newcand_1353,True,content_popularity_blend,10,5,True
newcand_1354,True,content_popularity_blend,10,2,True
newcand_1355,True,content_popularity_blend,10,1,True
newcand_1356,True,content_popularity_blend,10,3,True
newcand_1357,True,content_popularity_blend,10,5,True
newcand_1358,True,content_popularity_blend,10,5,True
newcand_1359,True,content_popularity_blend,10,5,True
newcand_1360,True,content_popularity_blend,10,2,True
newcand_1361,True,content_popularity_blend,10,0,False
newcand_1362,True,content_popularity_blend,10,4,True
newcand_1363,True,content_popularity_blend,10,0,False
newcand_1364,True,content_popularity_blend,10,3,True
newcand_1365,True,content_popularity_blend,10,3,True
newcand_1366,True,content_popularity_blend,10,3,True
newcand_1367,True,content_popularity_blend,10,3,True
newcand_1368,True,content_popularity_blend,10,1,True
newcand_1369,True,content_popularity_blend,10,2,True
newcand_1370,True,content_popularity_blend,10,2,True
newcand_1371,True,content_popularity_blend,10,1,True
newcand_1372,True,content_popularity_blend,10,4,True
newcand_1373,True,content_popularity_blend,10,3,True
newcand_1374,True,content_popularity_blend,10,3,True
newcand_1375,False,popularity_fallback_no_skills,10,0,False
newcand_1376,True,content_popularity_blend,10,3,True
newcand_1377,True,content_popularity_blend,10,4,True
newcand_1378,True,content_popularity_blend,10,1,True
newcand_1379,False,popularity_fallback_no_skills,10,1,True
newcand_1380,False,popularity_fallback_no_skills,10,0,False
newcand_1381,False,popularity_fallback_no_skills,10,0,False
newcand_1382,True,content_popularity_blend,10,4,True
newcand_1383,True,content_popularity_blend,10,2,True
newcand_1384,True,content_popularity_blend,10,3,True
newcand_1385,True,content_popularity_blend,10,3,True
newcand_1386,True,content_popularity_blend,10,3,True
newcand_1387,True,content_popularity_blend,10,3,True
newcand_1388,False,popularity_fallback_no_skills,10,0,False
newcand_1389,True,content_popularity_blend,10,7,True
newcand_1390,True,content_popularity_blend,10,2,True
newcand_1391,False,popularity_fallback_no_skills,10,0,False
newcand_1392,False,popularity_fallback_no_skills,10,0,False
newcand_1393,True,content_popularity_blend,10,1,True
newcand_1394,True,content_popularity_blend,10,4,True
newcand_1395,True,content_popularity_blend,10,3,True
newcand_1396,True,content_popularity_blend,10,3,True
newcand_1397,True,content_popularity_blend,10,5,True
newcand_1398,True,content_popularity_blend,10,1,True
newcand_1399,True,content_popularity_blend,10,2,True
newcand_1400,True,content_popularity_blend,10,1,True
newcand_1401,True,content_popularity_blend,10,1,True
newcand_1402,True,content_popularity_blend,10,4,True
newcand_1403,True,content_popularity_blend,10,3,True
newcand_1404,True,content_popularity_blend,10,2,True
newcand_1405,True,content_popularity_blend,10,4,True
newcand_1406,True,content_popularity_blend,10,4,True
newcand_1407,False,popularity_fallback_no_skills,10,0,False
newcand_1408,True,content_popularity_blend,10,4,True
newcand_1409,True,content_popularity_blend,10,1,True
newcand_1410,True,content_popularity_blend,10,2,True
newcand_1411,True,content_popularity_blend,10,3,True
newcand_1412,True,content_popularity_blend,10,2,True
newcand_1413,True,content_popularity_blend,10,2,True
newcand_1414,True,content_popularity_blend,10,3,True
newcand_1415,True,content_popularity_blend,10,6,True
newcand_1416,True,content_popularity_blend,10,4,True
newcand_1417,True,content_popularity_blend,10,3,True
newcand_1418,False,popularity_fallback_no_skills,10,1,True
newcand_1419,True,content_popularity_blend,10,3,True
newcand_1420,True,content_popularity_blend,10,1,True
newcand_1421,True,content_popularity_blend,10,3,True
newcand_1422,True,content_popularity_blend,10,2,True
newcand_1423,True,content_popularity_blend,10,6,True
newcand_1424,False,popularity_fallback_no_skills,10,2,True
newcand_1425,True,content_popularity_blend,10,2,True
newcand_1426,True,content_popularity_blend,10,3,True
newcand_1427,True,content_popularity_blend,10,2,True
newcand_1428,True,content_popularity_blend,10,2,True
newcand_1429,True,content_popularity_blend,10,3,True
newcand_1430,True,content_popularity_blend,10,2,True
newcand_1431,True,content_popularity_blend,10,3,True
newcand_1432,True,content_popularity_blend,10,1,True
newcand_1433,True,content_popularity_blend,10,3,True
newcand_1434,True,content_popularity_blend,10,3,True
newcand_1435,True,content_popularity_blend,10,3,True
newcand_1436,True,content_popularity_blend,10,5,True
newcand_1437,True,content_popularity_blend,10,3,True
newcand_1438,True,content_popularity_blend,10,2,True
newcand_1439,True,content_popularity_blend,10,1,True
newcand_1440,True,content_popularity_blend,10,5,True
newcand_1441,True,content_popularity_blend,10,3,True
newcand_1442,True,content_popularity_blend,10,1,True
newcand_1443,True,content_popularity_blend,10,1,True
newcand_1444,True,content_popularity_blend,10,1,True
newcand_1445,True,content_popularity_blend,10,4,True
newcand_1446,True,content_popularity_blend,10,3,True
newcand_1447,True,content_popularity_blend,10,4,True
newcand_1448,True,content_popularity_blend,10,3,True
newcand_1449,True,content_popularity_blend,10,3,True
newcand_1450,True,content_popularity_blend,10,5,True
newcand_1451,True,content_popularity_blend,10,1,True
newcand_1452,True,content_popularity_blend,10,2,True
newcand_1453,True,content_popularity_blend,10,3,True
newcand_1454,True,content_popularity_blend,10,4,True
newcand_1455,True,content_popularity_blend,10,4,True
newcand_1456,True,content_popularity_blend,10,4,True
newcand_1457,True,content_popularity_blend,10,4,True
newcand_1458,True,content_popularity_blend,10,4,True
newcand_1459,True,content_popularity_blend,10,2,True
newcand_1460,True,content_popularity_blend,10,4,True
newcand_1461,True,content_popularity_blend,10,2,True
newcand_1462,True,content_popularity_blend,10,4,True
newcand_1463,True,content_popularity_blend,10,4,True
newcand_1464,True,content_popularity_blend,10,5,True
newcand_1465,True,content_popularity_blend,10,0,False
newcand_1466,True,content_popularity_blend,10,5,True
newcand_1467,True,content_popularity_blend,10,4,True
newcand_1468,False,popularity_fallback_no_skills,10,1,True
newcand_1469,True,content_popularity_blend,10,3,True
newcand_1470,True,content_popularity_blend,10,1,True
newcand_1471,True,content_popularity_blend,10,3,True
newcand_1472,True,content_popularity_blend,10,1,True
newcand_1473,True,content_popularity_blend,10,9,True
newcand_1474,True,content_popularity_blend,10,5,True
newcand_1475,False,popularity_fallback_no_skills,10,0,False
newcand_1476,True,content_popularity_blend,10,7,True
newcand_1477,True,content_popularity_blend,10,4,True
newcand_1478,True,content_popularity_blend,10,2,True
newcand_1479,False,popularity_fallback_no_skills,10,1,True
newcand_1480,True,content_popularity_blend,10,4,True
newcand_1481,True,content_popularity_blend,10,2,True
newcand_1482,True,content_popularity_blend,10,1,True
newcand_1483,True,content_popularity_blend,10,2,True
newcand_1484,True,content_popularity_blend,10,2,True
newcand_1485,True,content_popularity_blend,10,0,False
newcand_1486,True,content_popularity_blend,10,5,True
newcand_1487,True,content_popularity_blend,10,2,True
newcand_1488,True,content_popularity_blend,10,3,True
newcand_1489,True,content_popularity_blend,10,4,True
newcand_1490,True,content_popularity_blend,10,3,True
newcand_1491,True,content_popularity_blend,10,2,True
newcand_1492,True,content_popularity_blend,10,2,True
newcand_1493,True,content_popularity_blend,10,2,True
newcand_1494,True,content_popularity_blend,10,3,True
newcand_1495,True,content_popularity_blend,10,1,True
newcand_1496,True,content_popularity_blend,10,2,True
newcand_1497,True,content_popularity_blend,10,3,True
newcand_1498,True,content_popularity_blend,10,4,True
newcand_1499,False,popularity_fallback_no_skills,10,1,True
newcand_1500,True,content_popularity_blend,10,3,True
newcand_1501,True,content_popularity_blend,10,1,True
newcand_1502,True,content_popularity_blend,10,5,True
newcand_1503,True,content_popularity_blend,10,4,True
newcand_1504,False,popularity_fallback_no_skills,10,0,False
newcand_1505,True,content_popularity_blend,10,1,True
newcand_1506,True,content_popularity_blend,10,2,True
newcand_1507,True,content_popularity_blend,10,4,True
newcand_1508,True,content_popularity_blend,10,5,True
newcand_1509,True,content_popularity_blend,10,2,True
newcand_1510,True,content_popularity_blend,10,2,True
newcand_1511,True,content_popularity_blend,10,3,True
newcand_1512,True,content_popularity_blend,10,2,True
newcand_1513,True,content_popularity_blend,10,1,True
newcand_1514,True,content_popularity_blend,10,2,True
newcand_1515,True,content_popularity_blend,10,2,True
newcand_1516,False,popularity_fallback_no_skills,10,0,False
newcand_1517,True,content_popularity_blend,10,2,True
newcand_1518,True,content_popularity_blend,10,3,True
newcand_1519,False,popularity_fallback_no_skills,10,1,True
newcand_1520,True,content_popularity_blend,10,4,True
newcand_1521,True,content_popularity_blend,10,1,True
newcand_1522,True,content_popularity_blend,10,2,True
newcand_1523,True,content_popularity_blend,10,6,True
newcand_1524,False,popularity_fallback_no_skills,10,0,False
newcand_1525,True,content_popularity_blend,10,3,True
newcand_1526,True,content_popularity_blend,10,2,True
newcand_1527,True,content_popularity_blend,10,3,True
newcand_1528,True,content_popularity_blend,10,2,True
newcand_1529,True,content_popularity_blend,10,4,True
newcand_1530,True,content_popularity_blend,10,4,True
newcand_1531,True,content_popularity_blend,10,2,True
newcand_1532,True,content_popularity_blend,10,2,True
newcand_1533,True,content_popularity_blend,10,3,True
newcand_1534,True,content_popularity_blend,10,1,True
newcand_1535,True,content_popularity_blend,10,6,True
newcand_1536,True,content_popularity_blend,10,5,True
newcand_1537,True,content_popularity_blend,10,1,True
newcand_1538,True,content_popularity_blend,10,2,True
newcand_1539,True,content_popularity_blend,10,1,True
newcand_1540,False,popularity_fallback_no_skills,10,1,True
newcand_1541,False,popularity_fallback_no_skills,10,0,False
newcand_1542,True,content_popularity_blend,10,4,True
newcand_1543,True,content_popularity_blend,10,2,True
newcand_1544,True,content_popularity_blend,10,1,True
newcand_1545,True,content_popularity_blend,10,3,True
newcand_1546,True,content_popularity_blend,10,3,True
newcand_1547,True,content_popularity_blend,10,2,True
newcand_1548,True,content_popularity_blend,10,4,True
newcand_1549,True,content_popularity_blend,10,4,True
newcand_1550,True,content_popularity_blend,10,2,True
newcand_1551,True,content_popularity_blend,10,2,True
newcand_1552,True,content_popularity_blend,10,2,True
newcand_1553,True,content_popularity_blend,10,1,True
newcand_1554,True,content_popularity_blend,10,2,True
newcand_1555,True,content_popularity_blend,10,4,True
newcand_1556,True,content_popularity_blend,10,1,True
newcand_1557,True,content_popularity_blend,10,3,True
newcand_1558,True,content_popularity_blend,10,1,True
newcand_1559,True,content_popularity_blend,10,4,True
newcand_1560,True,content_popularity_blend,10,1,True
newcand_1561,True,content_popularity_blend,10,2,True
newcand_1562,True,content_popularity_blend,10,3,True
newcand_1563,True,content_popularity_blend,10,1,True
newcand_1564,True,content_popularity_blend,10,3,True
newcand_1565,True,content_popularity_blend,10,4,True
newcand_1566,True,content_popularity_blend,10,3,True
newcand_1567,True,content_popularity_blend,10,4,True
newcand_1568,True,content_popularity_blend,10,5,True
newcand_1569,True,content_popularity_blend,10,2,True
newcand_1570,True,content_popularity_blend,10,6,True
newcand_1571,True,content_popularity_blend,10,3,True
newcand_1572,True,content_popularity_blend,10,2,True
newcand_1573,False,popularity_fallback_no_skills,10,1,True
newcand_1574,True,content_popularity_blend,10,3,True
newcand_1575,True,content_popularity_blend,10,2,True
newcand_1576,True,content_popularity_blend,10,6,True
newcand_1577,True,content_popularity_blend,10,3,True
newcand_1578,True,content_popularity_blend,10,2,True
newcand_1579,True,content_popularity_blend,10,2,True
newcand_1580,True,content_popularity_blend,10,5,True
newcand_1581,True,content_popularity_blend,10,0,False
newcand_1582,True,content_popularity_blend,10,0,False
newcand_1583,True,content_popularity_blend,10,4,True
newcand_1584,True,content_popularity_blend,10,4,True
newcand_1585,True,content_popularity_blend,10,2,True
newcand_1586,True,content_popularity_blend,10,4,True
newcand_1587,True,content_popularity_blend,10,2,True
newcand_1588,False,popularity_fallback_no_skills,10,0,False
newcand_1589,True,content_popularity_blend,10,3,True
newcand_1590,True,content_popularity_blend,10,1,True
newcand_1591,True,content_popularity_blend,10,4,True
newcand_1592,True,content_popularity_blend,10,3,True
newcand_1593,True,content_popularity_blend,10,3,True
newcand_1594,True,content_popularity_blend,10,0,False
newcand_1595,True,content_popularity_blend,10,7,True
newcand_1596,True,content_popularity_blend,10,3,True
newcand_1597,True,content_popularity_blend,10,4,True
newcand_1598,False,popularity_fallback_no_skills,10,0,False
newcand_1599,True,content_popularity_blend,10,2,True
newcand_1600,True,content_popularity_blend,10,1,True
newcand_1601,True,content_popularity_blend,10,2,True
newcand_1602,True,content_popularity_blend,10,3,True
newcand_1603,True,content_popularity_blend,10,4,True
newcand_1604,True,content_popularity_blend,10,2,True
newcand_1605,True,content_popularity_blend,10,2,True
newcand_1606,True,content_popularity_blend,10,3,True
newcand_1607,True,content_popularity_blend,10,4,True
newcand_1608,True,content_popularity_blend,10,0,False
newcand_1609,True,content_popularity_blend,10,2,True
newcand_1610,True,content_popularity_blend,10,3,True
newcand_1611,True,content_popularity_blend,10,2,True
newcand_1612,True,content_popularity_blend,10,3,True
newcand_1613,True,content_popularity_blend,10,3,True
newcand_1614,True,content_popularity_blend,10,5,True
newcand_1615,False,popularity_fallback_no_skills,10,0,False
newcand_1616,True,content_popularity_blend,10,3,True
newcand_1617,True,content_popularity_blend,10,3,True
newcand_1618,True,content_popularity_blend,10,0,False
newcand_1619,True,content_popularity_blend,10,4,True
newcand_1620,True,content_popularity_blend,10,1,True
newcand_1621,True,content_popularity_blend,10,3,True
newcand_1622,True,content_popularity_blend,10,5,True
newcand_1623,True,content_popularity_blend,10,1,True
newcand_1624,True,content_popularity_blend,10,3,True
newcand_1625,True,content_popularity_blend,10,2,True
newcand_1626,True,content_popularity_blend,10,5,True
newcand_1627,True,content_popularity_blend,10,1,True
newcand_1628,True,content_popularity_blend,10,3,True
newcand_1629,True,content_popularity_blend,10,5,True
newcand_1630,True,content_popularity_blend,10,2,True
newcand_1631,True,content_popularity_blend,10,5,True
newcand_1632,True,content_popularity_blend,10,2,True
newcand_1633,True,content_popularity_blend,10,4,True
newcand_1634,True,content_popularity_blend,10,2,True
newcand_1635,True,content_popularity_blend,10,5,True
newcand_1636,True,content_popularity_blend,10,3,True
newcand_1637,True,content_popularity_blend,10,4,True
newcand_1638,True,content_popularity_blend,10,4,True
newcand_1639,True,content_popularity_blend,10,3,True
newcand_1640,True,content_popularity_blend,10,1,True
newcand_1641,True,content_popularity_blend,10,1,True
newcand_1642,True,content_popularity_blend,10,0,False
newcand_1643,True,content_popularity_blend,10,3,True
newcand_1644,True,content_popularity_blend,10,2,True
newcand_1645,True,content_popularity_blend,10,2,True
newcand_1646,True,content_popularity_blend,10,1,True
newcand_1647,False,popularity_fallback_no_skills,10,0,False
newcand_1648,True,content_popularity_blend,10,3,True
newcand_1649,True,content_popularity_blend,10,6,True
newcand_1650,True,content_popularity_blend,10,2,True
newcand_1651,True,content_popularity_blend,10,5,True
newcand_1652,True,content_popularity_blend,10,1,True
newcand_1653,True,content_popularity_blend,10,5,True
newcand_1654,True,content_popularity_blend,10,1,True
newcand_1655,True,content_popularity_blend,10,4,True
newcand_1656,True,content_popularity_blend,10,1,True
newcand_1657,True,content_popularity_blend,10,3,True
newcand_1658,True,content_popularity_blend,10,2,True
newcand_1659,True,content_popularity_blend,10,2,True
newcand_1660,True,content_popularity_blend,10,2,True
newcand_1661,True,content_popularity_blend,10,3,True
newcand_1662,True,content_popularity_blend,10,5,True
newcand_1663,False,popularity_fallback_no_skills,10,0,False
newcand_1664,True,content_popularity_blend,10,4,True
newcand_1665,True,content_popularity_blend,10,1,True
newcand_1666,True,content_popularity_blend,10,1,True
newcand_1667,True,content_popularity_blend,10,1,True
newcand_1668,True,content_popularity_blend,10,4,True
newcand_1669,True,content_popularity_blend,10,4,True
newcand_1670,True,content_popularity_blend,10,4,True
newcand_1671,True,content_popularity_blend,10,5,True
newcand_1672,True,content_popularity_blend,10,7,True
newcand_1673,True,content_popularity_blend,10,5,True
newcand_1674,True,content_popularity_blend,10,1,True
newcand_1675,True,content_popularity_blend,10,1,True
newcand_1676,True,content_popularity_blend,10,3,True
newcand_1677,True,content_popularity_blend,10,2,True
newcand_1678,True,content_popularity_blend,10,2,True
newcand_1679,True,content_popularity_blend,10,1,True
newcand_1680,True,content_popularity_blend,10,2,True
newcand_1681,True,content_popularity_blend,10,1,True
newcand_1682,True,content_popularity_blend,10,3,True
newcand_1683,True,content_popularity_blend,10,2,True
newcand_1684,True,content_popularity_blend,10,3,True
newcand_1685,True,content_popularity_blend,10,5,True
newcand_1686,True,content_popularity_blend,10,0,False
newcand_1687,True,content_popularity_blend,10,1,True
newcand_1688,False,popularity_fallback_no_skills,10,0,False
newcand_1689,True,content_popularity_blend,10,5,True
newcand_1690,True,content_popularity_blend,10,4,True
newcand_1691,True,content_popularity_blend,10,4,True
newcand_1692,True,content_popularity_blend,10,3,True
newcand_1693,True,content_popularity_blend,10,0,False
newcand_1694,True,content_popularity_blend,10,5,True
newcand_1695,True,content_popularity_blend,10,3,True
newcand_1696,True,content_popularity_blend,10,0,False
newcand_1697,True,content_popularity_blend,10,1,True
newcand_1698,True,content_popularity_blend,10,3,True
newcand_1699,True,content_popularity_blend,10,2,True
newcand_1700,True,content_popularity_blend,10,3,True
newcand_1701,True,content_popularity_blend,10,0,False
newcand_1702,True,content_popularity_blend,10,1,True
newcand_1703,True,content_popularity_blend,10,1,True
newcand_1704,True,content_popularity_blend,10,5,True
newcand_1705,True,content_popularity_blend,10,1,True
newcand_1706,True,content_popularity_blend,10,4,True
newcand_1707,False,popularity_fallback_no_skills,10,0,False
newcand_1708,True,content_popularity_blend,10,1,True
newcand_1709,True,content_popularity_blend,10,3,True
newcand_1710,True,content_popularity_blend,10,5,True
newcand_1711,True,content_popularity_blend,10,4,True
newcand_1712,True,content_popularity_blend,10,5,True
newcand_1713,False,popularity_fallback_no_skills,10,2,True
newcand_1714,True,content_popularity_blend,10,4,True
newcand_1715,True,content_popularity_blend,10,2,True
newcand_1716,True,content_popularity_blend,10,2,True
newcand_1717,True,content_popularity_blend,10,6,True
newcand_1718,True,content_popularity_blend,10,1,True
newcand_1719,True,content_popularity_blend,10,3,True
newcand_1720,True,content_popularity_blend,10,2,True
newcand_1721,True,content_popularity_blend,10,6,True
newcand_1722,True,content_popularity_blend,10,4,True
newcand_1723,True,content_popularity_blend,10,3,True
newcand_1724,True,content_popularity_blend,10,1,True
newcand_1725,True,content_popularity_blend,10,3,True
newcand_1726,True,content_popularity_blend,10,3,True
newcand_1727,True,content_popularity_blend,10,3,True
newcand_1728,True,content_popularity_blend,10,1,True
newcand_1729,True,content_popularity_blend,10,4,True
newcand_1730,True,content_popularity_blend,10,2,True
newcand_1731,True,content_popularity_blend,10,4,True
newcand_1732,True,content_popularity_blend,10,3,True
newcand_1733,True,content_popularity_blend,10,2,True
newcand_1734,True,content_popularity_blend,10,5,True
newcand_1735,True,content_popularity_blend,10,4,True
newcand_1736,True,content_popularity_blend,10,4,True
newcand_1737,False,popularity_fallback_no_skills,10,0,False
newcand_1738,True,content_popularity_blend,10,2,True
newcand_1739,True,content_popularity_blend,10,4,True
newcand_1740,True,content_popularity_blend,10,0,False
newcand_1741,True,content_popularity_blend,10,3,True
newcand_1742,True,content_popularity_blend,10,3,True
newcand_1743,True,content_popularity_blend,10,6,True
newcand_1744,True,content_popularity_blend,10,3,True
newcand_1745,True,content_popularity_blend,10,3,True
newcand_1746,True,content_popularity_blend,10,6,True
newcand_1747,True,content_popularity_blend,10,3,True
newcand_1748,True,content_popularity_blend,10,4,True
newcand_1749,True,content_popularity_blend,10,1,True
newcand_1750,True,content_popularity_blend,10,4,True
newcand_1751,True,content_popularity_blend,10,3,True
newcand_1752,True,content_popularity_blend,10,4,True
newcand_1753,True,content_popularity_blend,10,2,True
newcand_1754,True,content_popularity_blend,10,4,True
newcand_1755,True,content_popularity_blend,10,2,True
newcand_1756,False,popularity_fallback_no_skills,10,0,False
newcand_1757,True,content_popularity_blend,10,2,True
newcand_1758,True,content_popularity_blend,10,1,True
newcand_1759,True,content_popularity_blend,10,2,True
