candidate_id,had_skills_on_file,strategy,n_recommendations,n_relevant_actions,any_relevant_action
newcand_1254,True,popularity_baseline,10,1,True
newcand_1255,True,popularity_baseline,10,1,True
newcand_1256,True,popularity_baseline,10,2,True
newcand_1257,True,popularity_baseline,10,2,True
newcand_1258,True,popularity_baseline,10,2,True
newcand_1259,True,popularity_baseline,10,2,True
newcand_1260,True,popularity_baseline,10,3,True
newcand_1261,True,popularity_baseline,10,1,True
newcand_1262,True,popularity_baseline,10,1,True
newcand_1263,False,popularity_baseline,10,1,True
newcand_1264,True,popularity_baseline,10,2,True
newcand_1265,True,popularity_baseline,10,0,False
newcand_1266,True,popularity_baseline,10,3,True
newcand_1267,True,popularity_baseline,10,1,True
newcand_1268,True,popularity_baseline,10,5,True
newcand_1269,True,popularity_baseline,10,2,True
newcand_1270,True,popularity_baseline,10,2,True
newcand_1271,True,popularity_baseline,10,2,True
newcand_1272,True,popularity_baseline,10,2,True
newcand_1273,True,popularity_baseline,10,0,False
newcand_1274,True,popularity_baseline,10,0,False
newcand_1275,True,popularity_baseline,10,1,True
newcand_1276,False,popularity_baseline,10,1,True
newcand_1277,True,popularity_baseline,10,4,True
newcand_1278,True,popularity_baseline,10,1,True
newcand_1279,False,popularity_baseline,10,1,True
newcand_1280,True,popularity_baseline,10,1,True
newcand_1281,True,popularity_baseline,10,0,False
newcand_1282,True,popularity_baseline,10,2,True
newcand_1283,True,popularity_baseline,10,0,False
newcand_1284,True,popularity_baseline,10,1,True
newcand_1285,True,popularity_baseline,10,1,True
newcand_1286,True,popularity_baseline,10,0,False
newcand_1287,True,popularity_baseline,10,2,True
newcand_1288,True,popularity_baseline,10,1,True
newcand_1289,False,popularity_baseline,10,0,False
newcand_1290,True,popularity_baseline,10,4,True
newcand_1291,True,popularity_baseline,10,1,True
newcand_1292,True,popularity_baseline,10,1,True
newcand_1293,True,popularity_baseline,10,2,True
newcand_1294,True,popularity_baseline,10,0,False
newcand_1295,True,popularity_baseline,10,1,True
newcand_1296,True,popularity_baseline,10,1,True
newcand_1297,True,popularity_baseline,10,2,True
newcand_1298,True,popularity_baseline,10,2,True
newcand_1299,True,popularity_baseline,10,1,True
newcand_1300,True,popularity_baseline,10,2,True
newcand_1301,True,popularity_baseline,10,0,False
newcand_1302,False,popularity_baseline,10,1,True
newcand_1303,True,popularity_baseline,10,0,False
newcand_1304,True,popularity_baseline,10,4,True
newcand_1305,True,popularity_baseline,10,0,False
newcand_1306,False,popularity_baseline,10,2,True
newcand_1307,True,popularity_baseline,10,1,True
newcand_1308,True,popularity_baseline,10,3,True
newcand_1309,False,popularity_baseline,10,0,False
newcand_1310,False,popularity_baseline,10,2,True
newcand_1311,True,popularity_baseline,10,1,True
newcand_1312,True,popularity_baseline,10,1,True
newcand_1313,True,popularity_baseline,10,1,True
newcand_1314,True,popularity_baseline,10,2,True
newcand_1315,True,popularity_baseline,10,2,True
newcand_1316,True,popularity_baseline,10,1,True
newcand_1317,True,popularity_baseline,10,0,False
newcand_1318,True,popularity_baseline,10,1,True
newcand_1319,True,popularity_baseline,10,0,False
newcand_1320,True,popularity_baseline,10,3,True
newcand_1321,True,popularity_baseline,10,2,True
newcand_1322,True,popularity_baseline,10,2,True
newcand_1323,True,popularity_baseline,10,2,True
newcand_1324,True,popularity_baseline,10,1,True
newcand_1325,True,popularity_baseline,10,0,False
newcand_1326,True,popularity_baseline,10,0,False
newcand_1327,True,popularity_baseline,10,1,True
newcand_1328,True,popularity_baseline,10,3,True
newcand_1329,True,popularity_baseline,10,1,True
newcand_1330,True,popularity_baseline,10,1,True
newcand_1331,True,popularity_baseline,10,0,False
newcand_1332,True,popularity_baseline,10,0,False
newcand_1333,True,popularity_baseline,10,0,False
newcand_1334,True,popularity_baseline,10,1,True
newcand_1335,True,popularity_baseline,10,1,True
newcand_1336,True,popularity_baseline,10,4,True
newcand_1337,True,popularity_baseline,10,3,True
newcand_1338,True,popularity_baseline,10,1,True
newcand_1339,True,popularity_baseline,10,1,True
newcand_1340,True,popularity_baseline,10,1,True
newcand_1341,True,popularity_baseline,10,0,False
newcand_1342,True,popularity_baseline,10,2,True
newcand_1343,True,popularity_baseline,10,0,False
newcand_1344,True,popularity_baseline,10,0,False
newcand_1345,True,popularity_baseline,10,1,True
newcand_1346,True,popularity_baseline,10,3,True
newcand_1347,True,popularity_baseline,10,1,True
newcand_1348,True,popularity_baseline,10,1,True
newcand_1349,True,popularity_baseline,10,3,True
newcand_1350,True,popularity_baseline,10,0,False
newcand_1351,True,popularity_baseline,10,0,False
newcand_1352,True,popularity_baseline,10,0,False
newcand_1353,True,popularity_baseline,10,2,True
newcand_1354,True,popularity_baseline,10,1,True
newcand_1355,True,popularity_baseline,10,2,True
newcand_1356,True,popularity_baseline,10,1,True
newcand_1357,True,popularity_baseline,10,2,True
newcand_1358,True,popularity_baseline,10,2,True
newcand_1359,True,popularity_baseline,10,2,True
newcand_1360,True,popularity_baseline,10,2,True
newcand_1361,True,popularity_baseline,10,3,True
newcand_1362,True,popularity_baseline,10,2,True
newcand_1363,True,popularity_baseline,10,0,False
newcand_1364,True,popularity_baseline,10,1,True
newcand_1365,True,popularity_baseline,10,1,True
newcand_1366,True,popularity_baseline,10,2,True
newcand_1367,True,popularity_baseline,10,1,True
newcand_1368,True,popularity_baseline,10,3,True
newcand_1369,True,popularity_baseline,10,0,False
newcand_1370,True,popularity_baseline,10,1,True
newcand_1371,True,popularity_baseline,10,2,True
newcand_1372,True,popularity_baseline,10,0,False
newcand_1373,True,popularity_baseline,10,1,True
newcand_1374,True,popularity_baseline,10,4,True
newcand_1375,False,popularity_baseline,10,1,True
newcand_1376,True,popularity_baseline,10,1,True
newcand_1377,True,popularity_baseline,10,0,False
newcand_1378,True,popularity_baseline,10,1,True
newcand_1379,False,popularity_baseline,10,2,True
newcand_1380,False,popularity_baseline,10,0,False
newcand_1381,False,popularity_baseline,10,1,True
newcand_1382,True,popularity_baseline,10,1,True
newcand_1383,True,popularity_baseline,10,2,True
newcand_1384,True,popularity_baseline,10,4,True
newcand_1385,True,popularity_baseline,10,0,False
newcand_1386,True,popularity_baseline,10,1,True
newcand_1387,True,popularity_baseline,10,1,True
newcand_1388,False,popularity_baseline,10,1,True
newcand_1389,True,popularity_baseline,10,1,True
newcand_1390,True,popularity_baseline,10,2,True
newcand_1391,False,popularity_baseline,10,0,False
newcand_1392,False,popularity_baseline,10,0,False
newcand_1393,True,popularity_baseline,10,0,False
newcand_1394,True,popularity_baseline,10,1,True
newcand_1395,True,popularity_baseline,10,0,False
newcand_1396,True,popularity_baseline,10,3,True
newcand_1397,True,popularity_baseline,10,3,True
newcand_1398,True,popularity_baseline,10,1,True
newcand_1399,True,popularity_baseline,10,1,True
newcand_1400,True,popularity_baseline,10,0,False
newcand_1401,True,popularity_baseline,10,0,False
newcand_1402,True,popularity_baseline,10,1,True
newcand_1403,True,popularity_baseline,10,1,True
newcand_1404,True,popularity_baseline,10,0,False
newcand_1405,True,popularity_baseline,10,0,False
newcand_1406,True,popularity_baseline,10,1,True
newcand_1407,False,popularity_baseline,10,0,False
newcand_1408,True,popularity_baseline,10,2,True
newcand_1409,True,popularity_baseline,10,1,True
newcand_1410,True,popularity_baseline,10,0,False
newcand_1411,True,popularity_baseline,10,0,False
newcand_1412,True,popularity_baseline,10,1,True
newcand_1413,True,popularity_baseline,10,1,True
newcand_1414,True,popularity_baseline,10,2,True
newcand_1415,True,popularity_baseline,10,1,True
newcand_1416,True,popularity_baseline,10,1,True
newcand_1417,True,popularity_baseline,10,0,False
newcand_1418,False,popularity_baseline,10,1,True
newcand_1419,True,popularity_baseline,10,4,True
newcand_1420,True,popularity_baseline,10,2,True
newcand_1421,True,popularity_baseline,10,2,True
newcand_1422,True,popularity_baseline,10,0,False
newcand_1423,True,popularity_baseline,10,1,True
newcand_1424,False,popularity_baseline,10,1,True
newcand_1425,True,popularity_baseline,10,2,True
newcand_1426,True,popularity_baseline,10,3,True
newcand_1427,True,popularity_baseline,10,2,True
newcand_1428,True,popularity_baseline,10,1,True
newcand_1429,True,popularity_baseline,10,1,True
newcand_1430,True,popularity_baseline,10,1,True
newcand_1431,True,popularity_baseline,10,2,True
newcand_1432,True,popularity_baseline,10,1,True
newcand_1433,True,popularity_baseline,10,2,True
newcand_1434,True,popularity_baseline,10,0,False
newcand_1435,True,popularity_baseline,10,0,False
newcand_1436,True,popularity_baseline,10,0,False
newcand_1437,True,popularity_baseline,10,1,True
newcand_1438,True,popularity_baseline,10,2,True
newcand_1439,True,popularity_baseline,10,0,False
newcand_1440,True,popularity_baseline,10,1,True
newcand_1441,True,popularity_baseline,10,0,False
newcand_1442,True,popularity_baseline,10,1,True
newcand_1443,True,popularity_baseline,10,3,True
newcand_1444,True,popularity_baseline,10,1,True
newcand_1445,True,popularity_baseline,10,0,False
newcand_1446,True,popularity_baseline,10,1,True
newcand_1447,True,popularity_baseline,10,0,False
newcand_1448,True,popularity_baseline,10,2,True
newcand_1449,True,popularity_baseline,10,0,False
newcand_1450,True,popularity_baseline,10,2,True
newcand_1451,True,popularity_baseline,10,2,True
newcand_1452,True,popularity_baseline,10,3,True
newcand_1453,True,popularity_baseline,10,1,True
newcand_1454,True,popularity_baseline,10,3,True
newcand_1455,True,popularity_baseline,10,1,True
newcand_1456,True,popularity_baseline,10,0,False
newcand_1457,True,popularity_baseline,10,3,True
newcand_1458,True,popularity_baseline,10,1,True
newcand_1459,True,popularity_baseline,10,2,True
newcand_1460,True,popularity_baseline,10,1,True
newcand_1461,True,popularity_baseline,10,1,True
newcand_1462,True,popularity_baseline,10,1,True
newcand_1463,True,popularity_baseline,10,2,True
newcand_1464,True,popularity_baseline,10,1,True
newcand_1465,True,popularity_baseline,10,0,False
newcand_1466,True,popularity_baseline,10,2,True
newcand_1467,True,popularity_baseline,10,1,True
newcand_1468,False,popularity_baseline,10,1,True
newcand_1469,True,popularity_baseline,10,2,True
newcand_1470,True,popularity_baseline,10,2,True
newcand_1471,True,popularity_baseline,10,1,True
newcand_1472,True,popularity_baseline,10,0,False
newcand_1473,True,popularity_baseline,10,4,True
newcand_1474,True,popularity_baseline,10,2,True
newcand_1475,False,popularity_baseline,10,0,False
newcand_1476,True,popularity_baseline,10,2,True
newcand_1477,True,popularity_baseline,10,1,True
newcand_1478,True,popularity_baseline,10,3,True
newcand_1479,False,popularity_baseline,10,0,False
newcand_1480,True,popularity_baseline,10,3,True
newcand_1481,True,popularity_baseline,10,0,False
newcand_1482,True,popularity_baseline,10,0,False
newcand_1483,True,popularity_baseline,10,1,True
newcand_1484,True,popularity_baseline,10,0,False
newcand_1485,True,popularity_baseline,10,0,False
newcand_1486,True,popularity_baseline,10,1,True
newcand_1487,True,popularity_baseline,10,0,False
newcand_1488,True,popularity_baseline,10,1,True
newcand_1489,True,popularity_baseline,10,3,True
newcand_1490,True,popularity_baseline,10,0,False
newcand_1491,True,popularity_baseline,10,0,False
newcand_1492,True,popularity_baseline,10,3,True
newcand_1493,True,popularity_baseline,10,3,True
newcand_1494,True,popularity_baseline,10,1,True
newcand_1495,True,popularity_baseline,10,0,False
newcand_1496,True,popularity_baseline,10,3,True
newcand_1497,True,popularity_baseline,10,0,False
newcand_1498,True,popularity_baseline,10,1,True
newcand_1499,False,popularity_baseline,10,1,True
newcand_1500,True,popularity_baseline,10,0,False
newcand_1501,True,popularity_baseline,10,0,False
newcand_1502,True,popularity_baseline,10,2,True
newcand_1503,True,popularity_baseline,10,1,True
newcand_1504,False,popularity_baseline,10,0,False
newcand_1505,True,popularity_baseline,10,1,True
newcand_1506,True,popularity_baseline,10,1,True
newcand_1507,True,popularity_baseline,10,1,True
newcand_1508,True,popularity_baseline,10,2,True
newcand_1509,True,popularity_baseline,10,1,True
newcand_1510,True,popularity_baseline,10,1,True
newcand_1511,True,popularity_baseline,10,1,True
newcand_1512,True,popularity_baseline,10,1,True
newcand_1513,True,popularity_baseline,10,2,True
newcand_1514,True,popularity_baseline,10,5,True
newcand_1515,True,popularity_baseline,10,1,True
newcand_1516,False,popularity_baseline,10,1,True
newcand_1517,True,popularity_baseline,10,2,True
newcand_1518,True,popularity_baseline,10,0,False
newcand_1519,False,popularity_baseline,10,0,False
newcand_1520,True,popularity_baseline,10,1,True
newcand_1521,True,popularity_baseline,10,1,True
newcand_1522,True,popularity_baseline,10,2,True
newcand_1523,True,popularity_baseline,10,2,True
newcand_1524,False,popularity_baseline,10,0,False
newcand_1525,True,popularity_baseline,10,1,True
newcand_1526,True,popularity_baseline,10,1,True
newcand_1527,True,popularity_baseline,10,2,True
newcand_1528,True,popularity_baseline,10,0,False
newcand_1529,True,popularity_baseline,10,0,False
newcand_1530,True,popularity_baseline,10,2,True
newcand_1531,True,popularity_baseline,10,5,True
newcand_1532,True,popularity_baseline,10,1,True
newcand_1533,True,popularity_baseline,10,2,True
newcand_1534,True,popularity_baseline,10,1,True
newcand_1535,True,popularity_baseline,10,0,False
newcand_1536,True,popularity_baseline,10,2,True
newcand_1537,True,popularity_baseline,10,1,True
newcand_1538,True,popularity_baseline,10,2,True
newcand_1539,True,popularity_baseline,10,2,True
newcand_1540,False,popularity_baseline,10,2,True
newcand_1541,False,popularity_baseline,10,0,False
newcand_1542,True,popularity_baseline,10,1,True
newcand_1543,True,popularity_baseline,10,0,False
newcand_1544,True,popularity_baseline,10,2,True
newcand_1545,True,popularity_baseline,10,0,False
newcand_1546,True,popularity_baseline,10,2,True
newcand_1547,True,popularity_baseline,10,1,True
newcand_1548,True,popularity_baseline,10,0,False
newcand_1549,True,popularity_baseline,10,1,True
newcand_1550,True,popularity_baseline,10,3,True
newcand_1551,True,popularity_baseline,10,1,True
newcand_1552,True,popularity_baseline,10,2,True
newcand_1553,True,popularity_baseline,10,2,True
newcand_1554,True,popularity_baseline,10,2,True
newcand_1555,True,popularity_baseline,10,1,True
newcand_1556,True,popularity_baseline,10,1,True
newcand_1557,True,popularity_baseline,10,1,True
newcand_1558,True,popularity_baseline,10,2,True
newcand_1559,True,popularity_baseline,10,2,True
newcand_1560,True,popularity_baseline,10,1,True
newcand_1561,True,popularity_baseline,10,0,False
newcand_1562,True,popularity_baseline,10,1,True
newcand_1563,True,popularity_baseline,10,1,True
newcand_1564,True,popularity_baseline,10,1,True
newcand_1565,True,popularity_baseline,10,0,False
newcand_1566,True,popularity_baseline,10,2,True
newcand_1567,True,popularity_baseline,10,2,True
newcand_1568,True,popularity_baseline,10,0,False
newcand_1569,True,popularity_baseline,10,1,True
newcand_1570,True,popularity_baseline,10,2,True
newcand_1571,True,popularity_baseline,10,2,True
newcand_1572,True,popularity_baseline,10,3,True
newcand_1573,False,popularity_baseline,10,0,False
newcand_1574,True,popularity_baseline,10,1,True
newcand_1575,True,popularity_baseline,10,1,True
newcand_1576,True,popularity_baseline,10,0,False
newcand_1577,True,popularity_baseline,10,0,False
newcand_1578,True,popularity_baseline,10,0,False
newcand_1579,True,popularity_baseline,10,1,True
newcand_1580,True,popularity_baseline,10,1,True
newcand_1581,True,popularity_baseline,10,1,True
newcand_1582,True,popularity_baseline,10,3,True
newcand_1583,True,popularity_baseline,10,0,False
newcand_1584,True,popularity_baseline,10,0,False
newcand_1585,True,popularity_baseline,10,3,True
newcand_1586,True,popularity_baseline,10,1,True
newcand_1587,True,popularity_baseline,10,1,True
newcand_1588,False,popularity_baseline,10,1,True
newcand_1589,True,popularity_baseline,10,1,True
newcand_1590,True,popularity_baseline,10,3,True
newcand_1591,True,popularity_baseline,10,1,True
newcand_1592,True,popularity_baseline,10,0,False
newcand_1593,True,popularity_baseline,10,2,True
newcand_1594,True,popularity_baseline,10,2,True
newcand_1595,True,popularity_baseline,10,2,True
newcand_1596,True,popularity_baseline,10,0,False
newcand_1597,True,popularity_baseline,10,0,False
newcand_1598,False,popularity_baseline,10,0,False
newcand_1599,True,popularity_baseline,10,1,True
newcand_1600,True,popularity_baseline,10,2,True
newcand_1601,True,popularity_baseline,10,1,True
newcand_1602,True,popularity_baseline,10,4,True
newcand_1603,True,popularity_baseline,10,1,True
newcand_1604,True,popularity_baseline,10,2,True
newcand_1605,True,popularity_baseline,10,2,True
newcand_1606,True,popularity_baseline,10,0,False
newcand_1607,True,popularity_baseline,10,2,True
newcand_1608,True,popularity_baseline,10,1,True
newcand_1609,True,popularity_baseline,10,1,True
newcand_1610,True,popularity_baseline,10,0,False
newcand_1611,True,popularity_baseline,10,2,True
newcand_1612,True,popularity_baseline,10,0,False
newcand_1613,True,popularity_baseline,10,0,False
newcand_1614,True,popularity_baseline,10,2,True
newcand_1615,False,popularity_baseline,10,0,False
newcand_1616,True,popularity_baseline,10,0,False
newcand_1617,True,popularity_baseline,10,0,False
newcand_1618,True,popularity_baseline,10,0,False
newcand_1619,True,popularity_baseline,10,2,True
newcand_1620,True,popularity_baseline,10,0,False
newcand_1621,True,popularity_baseline,10,4,True
newcand_1622,True,popularity_baseline,10,2,True
newcand_1623,True,popularity_baseline,10,1,True
newcand_1624,True,popularity_baseline,10,1,True
newcand_1625,True,popularity_baseline,10,1,True
newcand_1626,True,popularity_baseline,10,3,True
newcand_1627,True,popularity_baseline,10,4,True
newcand_1628,True,popularity_baseline,10,1,True
newcand_1629,True,popularity_baseline,10,2,True
newcand_1630,True,popularity_baseline,10,0,False
newcand_1631,True,popularity_baseline,10,3,True
newcand_1632,True,popularity_baseline,10,0,False
newcand_1633,True,popularity_baseline,10,0,False
newcand_1634,True,popularity_baseline,10,2,True
newcand_1635,True,popularity_baseline,10,1,True
newcand_1636,True,popularity_baseline,10,0,False
newcand_1637,True,popularity_baseline,10,1,True
newcand_1638,True,popularity_baseline,10,1,True
newcand_1639,True,popularity_baseline,10,3,True
newcand_1640,True,popularity_baseline,10,0,False
newcand_1641,True,popularity_baseline,10,2,True
newcand_1642,True,popularity_baseline,10,1,True
newcand_1643,True,popularity_baseline,10,0,False
newcand_1644,True,popularity_baseline,10,1,True
newcand_1645,True,popularity_baseline,10,1,True
newcand_1646,True,popularity_baseline,10,1,True
newcand_1647,False,popularity_baseline,10,0,False
newcand_1648,True,popularity_baseline,10,1,True
newcand_1649,True,popularity_baseline,10,1,True
newcand_1650,True,popularity_baseline,10,2,True
newcand_1651,True,popularity_baseline,10,1,True
newcand_1652,True,popularity_baseline,10,0,False
newcand_1653,True,popularity_baseline,10,1,True
newcand_1654,True,popularity_baseline,10,4,True
newcand_1655,True,popularity_baseline,10,0,False
newcand_1656,True,popularity_baseline,10,1,True
newcand_1657,True,popularity_baseline,10,1,True
newcand_1658,True,popularity_baseline,10,0,False
newcand_1659,True,popularity_baseline,10,2,True
newcand_1660,True,popularity_baseline,10,0,False
newcand_1661,True,popularity_baseline,10,1,True
newcand_1662,True,popularity_baseline,10,0,False
newcand_1663,False,popularity_baseline,10,1,True
newcand_1664,True,popularity_baseline,10,1,True
newcand_1665,True,popularity_baseline,10,3,True
newcand_1666,True,popularity_baseline,10,2,True
newcand_1667,True,popularity_baseline,10,1,True
newcand_1668,True,popularity_baseline,10,1,True
newcand_1669,True,popularity_baseline,10,3,True
newcand_1670,True,popularity_baseline,10,1,True
newcand_1671,True,popularity_baseline,10,1,True
newcand_1672,True,popularity_baseline,10,1,True
newcand_1673,True,popularity_baseline,10,0,False
newcand_1674,True,popularity_baseline,10,1,True
newcand_1675,True,popularity_baseline,10,0,False
newcand_1676,True,popularity_baseline,10,3,True
newcand_1677,True,popularity_baseline,10,0,False
newcand_1678,True,popularity_baseline,10,0,False
newcand_1679,True,popularity_baseline,10,2,True
newcand_1680,True,popularity_baseline,10,2,True
newcand_1681,True,popularity_baseline,10,1,True
newcand_1682,True,popularity_baseline,10,1,True
newcand_1683,True,popularity_baseline,10,0,False
newcand_1684,True,popularity_baseline,10,0,False
newcand_1685,True,popularity_baseline,10,1,True
newcand_1686,True,popularity_baseline,10,1,True
newcand_1687,True,popularity_baseline,10,0,False
newcand_1688,False,popularity_baseline,10,0,False
newcand_1689,True,popularity_baseline,10,1,True
newcand_1690,True,popularity_baseline,10,0,False
newcand_1691,True,popularity_baseline,10,1,True
newcand_1692,True,popularity_baseline,10,1,True
newcand_1693,True,popularity_baseline,10,1,True
newcand_1694,True,popularity_baseline,10,2,True
newcand_1695,True,popularity_baseline,10,1,True
newcand_1696,True,popularity_baseline,10,1,True
newcand_1697,True,popularity_baseline,10,2,True
newcand_1698,True,popularity_baseline,10,0,False
newcand_1699,True,popularity_baseline,10,1,True
newcand_1700,True,popularity_baseline,10,1,True
newcand_1701,True,popularity_baseline,10,4,True
newcand_1702,True,popularity_baseline,10,3,True
newcand_1703,True,popularity_baseline,10,2,True
newcand_1704,True,popularity_baseline,10,1,True
newcand_1705,True,popularity_baseline,10,0,False
newcand_1706,True,popularity_baseline,10,1,True
newcand_1707,False,popularity_baseline,10,0,False
newcand_1708,True,popularity_baseline,10,1,True
newcand_1709,True,popularity_baseline,10,1,True
newcand_1710,True,popularity_baseline,10,2,True
newcand_1711,True,popularity_baseline,10,4,True
newcand_1712,True,popularity_baseline,10,2,True
newcand_1713,False,popularity_baseline,10,1,True
newcand_1714,True,popularity_baseline,10,0,False
newcand_1715,True,popularity_baseline,10,0,False
newcand_1716,True,popularity_baseline,10,3,True
newcand_1717,True,popularity_baseline,10,1,True
newcand_1718,True,popularity_baseline,10,0,False
newcand_1719,True,popularity_baseline,10,0,False
newcand_1720,True,popularity_baseline,10,0,False
newcand_1721,True,popularity_baseline,10,0,False
newcand_1722,True,popularity_baseline,10,3,True
newcand_1723,True,popularity_baseline,10,1,True
newcand_1724,True,popularity_baseline,10,0,False
newcand_1725,True,popularity_baseline,10,2,True
newcand_1726,True,popularity_baseline,10,1,True
newcand_1727,True,popularity_baseline,10,1,True
newcand_1728,True,popularity_baseline,10,2,True
newcand_1729,True,popularity_baseline,10,2,True
newcand_1730,True,popularity_baseline,10,0,False
newcand_1731,True,popularity_baseline,10,0,False
newcand_1732,True,popularity_baseline,10,0,False
newcand_1733,True,popularity_baseline,10,0,False
newcand_1734,True,popularity_baseline,10,1,True
newcand_1735,True,popularity_baseline,10,3,True
newcand_1736,True,popularity_baseline,10,1,True
newcand_1737,False,popularity_baseline,10,0,False
newcand_1738,True,popularity_baseline,10,0,False
newcand_1739,True,popularity_baseline,10,2,True
newcand_1740,True,popularity_baseline,10,1,True
newcand_1741,True,popularity_baseline,10,3,True
newcand_1742,True,popularity_baseline,10,2,True
newcand_1743,True,popularity_baseline,10,1,True
newcand_1744,True,popularity_baseline,10,0,False
newcand_1745,True,popularity_baseline,10,0,False
newcand_1746,True,popularity_baseline,10,2,True
newcand_1747,True,popularity_baseline,10,0,False
newcand_1748,True,popularity_baseline,10,1,True
newcand_1749,True,popularity_baseline,10,2,True
newcand_1750,True,popularity_baseline,10,2,True
newcand_1751,True,popularity_baseline,10,1,True
newcand_1752,True,popularity_baseline,10,1,True
newcand_1753,True,popularity_baseline,10,1,True
newcand_1754,True,popularity_baseline,10,1,True
newcand_1755,True,popularity_baseline,10,4,True
newcand_1756,False,popularity_baseline,10,0,False
newcand_1757,True,popularity_baseline,10,0,False
newcand_1758,True,popularity_baseline,10,3,True
newcand_1759,True,popularity_baseline,10,1,True
newcand_1760,True,popularity_baseline,10,1,True
newcand_1761,True,popularity_baseline,10,0,False
newcand_1762,True,popularity_baseline,10,2,True
newcand_1763,True,popularity_baseline,10,2,True
newcand_1764,True,popularity_baseline,10,0,False
newcand_1765,True,popularity_baseline,10,0,False
newcand_1766,True,popularity_baseline,10,3,True
newcand_1767,True,popularity_baseline,10,1,True
newcand_1768,True,popularity_baseline,10,0,False
newcand_1769,True,popularity_baseline,10,1,True
newcand_1770,True,popularity_baseline,10,1,True
newcand_1771,True,popularity_baseline,10,0,False
newcand_1772,True,popularity_baseline,10,0,False
newcand_1773,True,popularity_baseline,10,0,False
newcand_1774,True,popularity_baseline,10,1,True
newcand_1775,True,popularity_baseline,10,2,True
newcand_1776,True,popularity_baseline,10,1,True
newcand_1777,True,popularity_baseline,10,2,True
newcand_1778,True,popularity_baseline,10,0,False
newcand_1779,True,popularity_baseline,10,0,False
newcand_1780,True,popularity_baseline,10,0,False
newcand_1781,True,popularity_baseline,10,1,True
newcand_1782,True,popularity_baseline,10,0,False
newcand_1783,True,popularity_baseline,10,2,True
newcand_1784,True,popularity_baseline,10,2,True
newcand_1785,True,popularity_baseline,10,1,True
newcand_1786,True,popularity_baseline,10,1,True
newcand_1787,True,popularity_baseline,10,1,True
newcand_1788,True,popularity_baseline,10,1,True
newcand_1789,True,popularity_baseline,10,0,False
newcand_1790,True,popularity_baseline,10,2,True
newcand_1791,True,popularity_baseline,10,2,True
newcand_1792,True,popularity_baseline,10,2,True
newcand_1793,True,popularity_baseline,10,2,True
newcand_1794,True,popularity_baseline,10,1,True
newcand_1795,True,popularity_baseline,10,1,True
newcand_1796,True,popularity_baseline,10,1,True
newcand_1797,True,popularity_baseline,10,1,True
newcand_1798,True,popularity_baseline,10,0,False
newcand_1799,True,popularity_baseline,10,3,True
newcand_1800,False,popularity_baseline,10,0,False
newcand_1801,True,popularity_baseline,10,2,True
newcand_1802,True,popularity_baseline,10,0,False
newcand_1803,True,popularity_baseline,10,1,True
newcand_1804,True,popularity_baseline,10,2,True
newcand_1805,True,popularity_baseline,10,0,False
newcand_1806,True,popularity_baseline,10,1,True
newcand_1807,True,popularity_baseline,10,1,True
newcand_1808,True,popularity_baseline,10,1,True
newcand_1809,True,popularity_baseline,10,0,False
newcand_1810,True,popularity_baseline,10,0,False
newcand_1811,True,popularity_baseline,10,0,False
newcand_1812,False,popularity_baseline,10,0,False
newcand_1813,True,popularity_baseline,10,1,True
newcand_1814,True,popularity_baseline,10,3,True
newcand_1815,True,popularity_baseline,10,0,False
newcand_1816,True,popularity_baseline,10,1,True
newcand_1817,True,popularity_baseline,10,0,False
newcand_1818,True,popularity_baseline,10,1,True
newcand_1819,True,popularity_baseline,10,1,True
newcand_1820,True,popularity_baseline,10,1,True
newcand_1821,True,popularity_baseline,10,1,True
newcand_1822,True,popularity_baseline,10,3,True
newcand_1823,True,popularity_baseline,10,2,True
newcand_1824,True,popularity_baseline,10,0,False
newcand_1825,True,popularity_baseline,10,3,True
newcand_1826,True,popularity_baseline,10,1,True
newcand_1827,True,popularity_baseline,10,1,True
newcand_1828,True,popularity_baseline,10,0,False
newcand_1829,True,popularity_baseline,10,0,False
newcand_1830,True,popularity_baseline,10,2,True
newcand_1831,True,popularity_baseline,10,1,True
newcand_1832,True,popularity_baseline,10,1,True
newcand_1833,True,popularity_baseline,10,1,True
newcand_1834,True,popularity_baseline,10,1,True
newcand_1835,True,popularity_baseline,10,1,True
newcand_1836,True,popularity_baseline,10,0,False
newcand_1837,True,popularity_baseline,10,2,True
newcand_1838,True,popularity_baseline,10,0,False
newcand_1839,True,popularity_baseline,10,0,False
newcand_1840,True,popularity_baseline,10,0,False
newcand_1841,True,popularity_baseline,10,2,True
newcand_1842,True,popularity_baseline,10,2,True
newcand_1843,False,popularity_baseline,10,0,False
newcand_1844,True,popularity_baseline,10,1,True
newcand_1845,True,popularity_baseline,10,1,True
newcand_1846,True,popularity_baseline,10,0,False
newcand_1847,True,popularity_baseline,10,0,False
newcand_1848,True,popularity_baseline,10,2,True
newcand_1849,True,popularity_baseline,10,1,True
newcand_1850,True,popularity_baseline,10,4,True
newcand_1851,False,popularity_baseline,10,2,True
newcand_1852,True,popularity_baseline,10,3,True
newcand_1853,True,popularity_baseline,10,0,False
newcand_1854,True,popularity_baseline,10,1,True
newcand_1855,True,popularity_baseline,10,0,False
newcand_1856,True,popularity_baseline,10,0,False
newcand_1857,True,popularity_baseline,10,2,True
newcand_1858,True,popularity_baseline,10,0,False
newcand_1859,True,popularity_baseline,10,1,True
